driver	response
0.005914948579779126	0.5853526921304939
0.27996202342730686	0.9791197211507378
1.5529055667559608	-0.23829242693853558
-1.2972325566966043	-0.0812778995688351
1.2100723592799532	0.8639354891883825
-0.2662333125228237	0.3511665915888925
1.7186143966522163	0.8487966988940842
-0.9059845979601179	0.9434558677182272
0.997388508761554	1.5055333296679805
0.46249041368588895	-0.014651101097810997
1.580423025175303	-0.49013187156667415
-1.1455762364753483	0.46143879733731946
1.6468692892948547	-0.26952815804524494
-0.8896954633146252	1.1413866073094385
-0.2462147816517868	1.3304881127193369
0.4480937373826077	-1.2279474184789294
-0.05364560041984054	-0.13849996373581505
0.17176759395827904	0.744196717823842
0.8865834549962511	-0.6007617168788599
-0.9372650540789677	0.1167221112958841
1.958594604039192	0.5112750102567973
0.7258721524190674	1.54636193873213
-0.7904939340738946	-0.5111914163731067
1.32005764245915	-0.19489695030260545
-1.948368017558299	-0.7177641125518742
0.8734747522547027	-1.087850239175967
1.23591154858919	0.19742087472110714
-0.09620553203431673	-0.06377660289184035
0.8763768849892741	-2.5677035499723995
-0.12191272414178583	-0.12781966009613752
1.7060191851564477	0.5580024673255102
0.6180970595766928	0.2623731433351002
-0.25412656733231564	-1.6194783118083456
-0.5437807196979946	0.2100682384161961
0.5435282511082815	1.0219414111167155
-0.9782488450182345	0.20092130755911067
0.9572947911016356	-0.3203021663112414
-1.6890077154413636	-1.0235598781478747
-0.11474763680731635	0.7997151235904771
0.6236433341565678	1.0104894083274847
-0.15838079132984875	-0.1160787852577996
-0.06609418909349832	1.183568393384969
-1.57092768420046	-0.3241303052472536
-1.1203839611975792	-0.6637604432167202
-1.293476553387348	0.2963657249744346
0.8905278318928764	-0.7075306232553991
-1.1358198614058364	-1.3459330591565022
-0.3342629496896555	-1.4171327870862565
2.2012740826145003	-0.9477336356671748
-0.4305663660236847	-1.2626372474609242
