driver	response
1.0435412348071629	0.6010489160171097
0.23401290464218247	-0.36750903437439675
-1.4282154382327703	0.8588592229849433
-0.2979511451391789	0.8603962373766351
0.14802144891144908	-0.47494230360150025
1.04232529004985	-0.5076209713747744
0.4613782837528527	1.7992850099373328
0.14212752496248748	1.150460609426173
1.8560142305327725	-0.08243826913197633
0.49292419733149395	0.1478028522387612
-0.06157639991537795	0.1664382091266647
-0.5485057601840881	1.2341949877103104
0.6969058646211154	0.04251252098402379
-0.5254041695552083	-0.93082858049269
0.6544139861134453	1.3940291354960854
-0.8954318561516927	1.6606122435710333
0.7016989313929336	-0.4757158728134964
-0.5392744383863031	-0.18980210653291243
0.3562698150640177	0.19138188244267867
0.9719907855318046	0.36531206861282806
-0.07247632370974763	0.4523873961173871
-0.9122812873296346	1.3405745788083696
0.30008195017148825	0.7499120093392948
-1.009841929590823	-0.70823436328059
0.7280498691596695	-0.041062936017231204
-0.6157992500847053	-0.6944175002674273
-2.0805964149591705	0.5168648039047827
-0.954292725399825	1.1383092192781048
0.4209709745359771	0.003443706286569136
-0.4359531739717051	-0.5606469037623092
-0.9149196439686497	1.4290665610710986
-0.21128857195827974	-0.576641273692883
0.22713222287097326	0.5066782779168761
1.3689378698372325	-0.14084241573899195
-1.063674684299203	0.8566699738198488
-0.14341343949810062	-0.07962502929392395
-0.36481852550337224	-0.8928028681685043
-1.515857109691408	0.758072559852072
0.019791984205844642	-0.8601030410831215
-0.3144058614952245	0.6782579155187038
0.1538289901249049	-1.451051806178786
-2.439525341840039	-0.5731248107016857
-0.7325706858403265	0.7330571057199502
0.20667759087547047	-0.5539677684550298
0.4855248523132242	0.1373915816788884
-0.6978765036990316	1.8334907419706923
-2.589049649024465	1.2582411642671498
-0.8044804975280715	1.590800227055547
1.2704006630371425	-1.5051015373302428
2.7588202494452227	-0.4358688931325015
