driver	response
0.006757518931935467	3.1712978662845037
-0.6741653109478851	-0.357483398589884
1.723643980771603	0.18119343141975705
-0.09444717486718288	-2.4087624076372633
0.6207408271299576	-0.4637279328321473
-0.2711451551085905	1.7921697474490563
-0.2255478387797163	3.1663842609765434
-1.8465417054581477	-0.45257842439584806
-0.9112442860996924	-1.4362521900555798
1.6386854630928747	-1.3659147502309799
3.400291288819467	-1.5372042903642484
-0.8830110639383821	0.007428121720477282
0.1328294722738258	-0.5944770198158291
1.0932303226408522	-2.3131538633047866
0.2519841759753123	3.8368055283908116
1.0461525924122996	-0.8992353102577049
0.868623244382846	-1.125472045155093
3.032827457269915	0.43213984847054315
0.2894552174769935	0.9250823250244616
-0.2970890819971051	-0.4161384322408602
0.1964892278955945	0.6481863974007248
2.008274093038776	-1.030052100287114
-0.24245195495737595	0.4503806302005382
0.6762919500423212	0.1252208333014007
0.5009281370986614	-1.7482905552385586
0.5711874334052341	1.4376910147078197
0.13203264431558503	-1.5419755721445794
-0.20246540444743252	0.7170486144435785
-0.8701076115033806	-0.765146439944578
-0.4050322909299573	-1.5910946085451612
-0.5039123004190053	1.1123850338739414
1.8361024434768705	2.167888973052293
-1.6402161308567893	0.3571186820525386
1.4688266212085779	-0.01619095822955783
0.15350082339933996	0.8617518801129025
0.2530890685465736	0.5805806562080931
0.962942178645813	0.1540548638151975
-0.9112619206969211	0.754055059134036
-0.3907073471547911	0.27074572993034
-1.9216437184725155	0.04522030836846094
1.0048520420990097	-2.4029729745599897
0.9613206252109888	0.8709537345359606
-0.0320762047555428	-0.8069946734181143
-0.9891758886540507	0.033674821332417615
-1.6648111434454897	-0.844726736437799
0.05658872989513678	-3.2860890594517542
0.0394790361739777	-1.1488632124596332
-1.8987782793387291	0.9554321601535504
-0.6742848796179826	0.9307642588169623
2.9584204704540182	0.0012803339087541791
