driver	response
0.5832495834419021	1.2093715639765168
-0.15739786819152696	-1.7611106423179208
0.4663428973256077	-0.7008886708245796
0.894816168883435	0.6864280698501434
0.45892806094859506	-0.18221888406435113
0.789043260201242	2.328189902814291
-0.5076066962706713	2.0133066154847112
-0.46925500085995586	-0.7220600092403877
1.3127108726377443	-0.12318835851129982
0.45300577863528746	0.8541687240672238
0.7822854145896543	0.10896556083187642
-0.16574349547450934	0.005312618425082176
0.5618721011057441	0.3638816673549422
-2.09515126526127	0.6775333409323437
-0.7441881755518979	0.4280377337415601
0.13054247662993682	0.5676886405695306
1.1686349376177074	-0.44522592417835144
0.511351912341371	0.059125530739493136
-0.1694219275411156	1.7791215962195566
0.28073314719102155	-2.3531501284894603
-0.25508348988614254	-0.36934611392591316
-0.0778936218710179	-0.14119413718149362
-1.0610818788940293	2.8750000466322754
-1.4189903135037771	-0.9961654731906775
1.7712200004940433	0.5812937078865479
-0.25021216708652605	-0.9731405883192398
-0.7426629677186373	1.6991874160206162
-0.7627768954899433	0.3980445929605842
2.6186256474077685	-1.4226342623853838
0.5134225161636624	0.3793057207989844
-0.3321460226233029	1.2708393926353392
-2.4441388187156043	-0.09148973348949999
1.0941579437669946	0.8982281558549821
0.1306251284407629	-0.05733921744664184
0.3658433464857063	0.18289362956139846
-1.4326170647298198	-1.3111568430308285
-1.303606847467462	-0.11118940400750113
-0.18932037053981948	0.1563528424644185
0.33224111795562833	-1.8922514193706557
-0.4724698890648263	0.17002150316732909
0.33389367016376603	-0.28166927504411177
-0.09235361118140661	-2.320330631752205
-0.7744721537315528	0.6932643509369497
2.1024023562504572	-0.7734136206159997
0.31261034398024534	-1.0827549304411266
0.7768914329900618	-0.8942827205221663
-0.7191348730426534	0.4248562407987745
1.1531360165940134	-0.3365810246960092
0.4506250755391946	-0.9946904976482699
0.0643450244133148	-1.6967098794820457
