driver	response
-0.12983748068524617	1.510311592852609
0.9207209339332081	-0.7769289744872702
-0.6174490174630041	1.2959631824838727
0.07750682948142391	-2.0675768324309236
0.6714933174644195	-0.17526622708746284
0.8330508053381857	-0.8005293933295453
0.858934134644756	-0.592741311295878
1.1689845404876587	-0.17773412280005718
-0.5789625303564778	0.08113237907439605
-0.08538155938134148	0.17796835546025516
-0.4196271143905494	0.40637374143936894
-0.8099017261593109	0.610054455944797
0.8023871639345306	1.1946954743783553
1.0324850259512133	-0.13191055350716901
0.20769656938575615	-0.8003279557976094
1.3975722747930066	0.16274882986583933
-1.0371668208634883	-0.5368474462726804
-0.5733146477547393	0.0635706068989389
-1.5224160007604186	0.09895028367111854
0.21128508633103935	0.2525821269007443
-1.3735801503177363	0.46654978897145827
0.17331893102554935	2.0466388452966875
1.4092653182157842	0.4218178576739507
0.132902424918712	-0.42857054562453173
0.16998299731452737	-0.40647245496609913
-0.31379229838173794	-1.4036656033784662
0.14207184367081943	-0.10437417792935628
1.3512777589226577	-2.251208372102535
1.7399313810493184	1.140761271737071
0.8162650898233442	-0.2953752620269432
-1.3426377599975967	-0.6174140733125753
-0.7769587185876048	-0.4960740713105134
-1.1168823420231289	0.05228973041474508
1.445845080359205	-0.42106992635820667
-0.2477669222667867	-1.7435513945015046
0.6223791159747231	1.9002154423992965
-0.9172834831605915	0.6393384315794083
-0.1661339286654496	0.5021014875082339
-0.513541166316721	0.7525025507371924
-0.08444431065659523	-0.2857074001637833
-0.25120251489102785	-1.4940474449777594
1.9367540064482194	-1.7110061589543186
0.8568136854745593	0.6592720513076402
1.284937304806618	1.7114473531816123
-0.0733619031352512	-0.15336087221727018
0.10983910288744224	2.5631284842777364
0.9924383365781044	0.20907093689329484
-0.4805532360319701	1.288850414761737
-0.2444157689342488	1.2131200799916442
-0.036169517383590255	0.03561138826480235
